OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
SAP18,DDX3X,Affinity Capture-MS
SMNDC1,FDFT1,Affinity Capture-MS
TRAF6,DDX3X,Affinity Capture-MS
YWHAB,NCKAP1,Affinity Capture-MS
YWHAG,SNRNP200,Affinity Capture-MS
AES,HNRNPAB,Affinity Capture-MS
BCKDK,BCKDHA,Affinity Capture-MS
BZW1,PREX1,Affinity Capture-MS
CDC20,YARS2,Affinity Capture-MS
EIF6,RPL21P97,Affinity Capture-MS
NEK6,SLC1A5,Affinity Capture-MS
PPP4C,PPP2CB,Affinity Capture-MS
PSMD13,PSMD6,Affinity Capture-MS
PSTPIP1,RPL35,Affinity Capture-MS
CD40,SLC30A7,Affinity Capture-MS
CD40,TXN,Affinity Capture-MS
VHL,RBX1,Affinity Capture-MS
WRAP73,PFDN1,Affinity Capture-MS
YWHAQ,KIAA0930,Affinity Capture-MS
ATIC,SNRPA,Affinity Capture-MS
DDX56,FTSJ3,Affinity Capture-MS
DDX56,GNL2,Affinity Capture-MS
EIF1B,HPRT1,Affinity Capture-MS
ILK,RSU1,Affinity Capture-MS
EIF6,NPEPPS,Affinity Capture-MS
MAGED1,NUP205,Affinity Capture-MS
MCC,MTHFD1,Affinity Capture-MS
MOB4,CCDC59,Affinity Capture-MS
VHL,NEDD8,Affinity Capture-MS
YWHAQ,RASGRP3,Affinity Capture-MS
NUAK1,S100A8,Affinity Capture-MS
CDK2,RADIL,Affinity Capture-MS
TMBIM4,PRPSAP1,Affinity Capture-MS
ELF3,ISG15,Affinity Capture-MS
EIF1B,RPS29,Affinity Capture-MS
MAGED1,CALML5,Affinity Capture-MS
PTP4A3,NUP188,Affinity Capture-MS
RIOK3,SSR4,Affinity Capture-MS
RNPS1,PUF60,Affinity Capture-MS
SMNDC1,SF3A3,Affinity Capture-MS
VHL,TAGLN2,Affinity Capture-MS
CNBP,RPL23A,Affinity Capture-MS
ARF6,EIF6,Affinity Capture-MS
ARHGDIA,IGF2BP1,Affinity Capture-MS
DDX56,MRPS24,Affinity Capture-MS
ENSA,MCM3,Affinity Capture-MS
HTR1E,PSMC4,Affinity Capture-MS
MCC,PDCD10,Affinity Capture-MS
PSTPIP1,RPL29,Affinity Capture-MS
RIPK2,PHB2,Affinity Capture-MS
VHL,MOB4,Affinity Capture-MS
YWHAB,AKAP13,Affinity Capture-MS
YWHAQ,MLLT4,Affinity Capture-MS
YWHAQ,RABEP1,Affinity Capture-MS
YWHAQ,USP8,Affinity Capture-MS
HLA-B,PAICS,Affinity Capture-MS
CDK2,NEDD8,Affinity Capture-MS
EIF4A1,EIF4G3,Affinity Capture-MS
EIF4A2,SPAG9,Affinity Capture-MS
KHK,CDK5RAP3,Affinity Capture-MS
PAK7,RPA3,Affinity Capture-MS
RNPS1,TRA2B,Affinity Capture-MS
ASF1B,RBBP4,Affinity Capture-MS
ATIC,NDUFAF1,Affinity Capture-MS
CNKSR2,MOB3B,Affinity Capture-MS
DFFA,HERC1,Affinity Capture-MS
DYNLL1,DDX3X,Affinity Capture-MS
EPB41,VARS,Affinity Capture-MS
GSK3B,SNRNP70,Affinity Capture-MS
LRRK1,LYZ,Affinity Capture-MS
STYXL1,SMC1A,Affinity Capture-MS
PELO,TIMM50,Affinity Capture-MS
NELFCD,MCM7,Affinity Capture-MS
USF2,SERPINB4,Affinity Capture-MS
ARRB2,MRPL43,Affinity Capture-MS
ASB3,S100A8,Affinity Capture-MS
CASP4,SLC25A22,Affinity Capture-MS
DFFA,MCC,Affinity Capture-MS
AKTIP,DCTN1,Affinity Capture-MS
GSTK1,KIAA1279,Affinity Capture-MS
LYAR,RPL21,Affinity Capture-MS
MAGED1,BAG6,Affinity Capture-MS
MCC,PSME3,Affinity Capture-MS
NFKBIL1,KRT77,Affinity Capture-MS
PAK2,GIT2,Affinity Capture-MS
TSC22D1,IARS,Affinity Capture-MS
WRAP73,CEP135,Affinity Capture-MS
YWHAQ,LUC7L2,Affinity Capture-MS
YWHAQ,TSC2,Affinity Capture-MS
NUAK1,PRKAR1A,Affinity Capture-MS
ARRB2,FBL,Affinity Capture-MS
ASF1B,CHAF1A,Affinity Capture-MS
CNTF,EIF3E,Affinity Capture-MS
DFFA,NAP1L5,Affinity Capture-MS
DGKB,PCDHB5,Affinity Capture-MS
CHMP6,NXN,Affinity Capture-MS
EIF1B,YARS,Affinity Capture-MS
LYAR,NAT10,Affinity Capture-MS
MAGEB2,RPL21,Affinity Capture-MS
NEK6,NUP93,Affinity Capture-MS
RFXANK,DCTN1,Affinity Capture-MS
TSC22D1,NRBP1,Affinity Capture-MS
TTBK1,NUP205,Affinity Capture-MS
UBE2G2,USP15,Affinity Capture-MS
VHL,CCDC59,Affinity Capture-MS
CNBP,RBMX,Affinity Capture-MS
ARHGDIA,HNRNPAB,Affinity Capture-MS
BCKDK,RNF219,Affinity Capture-MS
BCKDK,FAM98B,Affinity Capture-MS
BCKDK,RTCA,Affinity Capture-MS
TMBIM4,DFFA,Affinity Capture-MS
DDX56,MRPS14,Affinity Capture-MS
DGKE,NUF2,Affinity Capture-MS
EIF4A2,AKAP17A,Affinity Capture-MS
GSTK1,CCAR2,Affinity Capture-MS
ILK,PARVB,Affinity Capture-MS
PAK2,MYH10,Affinity Capture-MS
PNKP,DNAAF5,Affinity Capture-MS
PPP4C,PPP4R2,Affinity Capture-MS
AURKA,CDKN2A,Affinity Capture-MS
TSC22D1,NUP93,Affinity Capture-MS
NELFCD,COX6C,Affinity Capture-MS
TNFRSF10D,PFAS,Affinity Capture-MS
TNFRSF10D,SF3B3,Affinity Capture-MS
USF2,HSPA4L,Affinity Capture-MS
VHL,JMJD1C,Affinity Capture-MS
YWHAQ,KIF23,Affinity Capture-MS
ARRB1,JAK1,Affinity Capture-MS
CASP4,SMC1A,Affinity Capture-MS
CDK4,RPRM,Affinity Capture-MS
CTNNBIP1,RPA3,Affinity Capture-MS
CUL2,PFKFB3,Affinity Capture-MS
DDX56,DHX57,Affinity Capture-MS
HLA-A,UGGT1,Affinity Capture-MS
MAGEB2,RPS9,Affinity Capture-MS
MCC,MARS,Affinity Capture-MS
PPM1B,ANXA2,Affinity Capture-MS
PTP4A3,HNRNPM,Affinity Capture-MS
RIOK3,CALM3,Affinity Capture-MS
TSC22D1,CDK2,Affinity Capture-MS
TSC22D1,SLC25A22,Affinity Capture-MS
YWHAZ,NOLC1,Affinity Capture-MS
NUAK1,S100A9,Affinity Capture-MS
ARRB1,RTF1,Affinity Capture-MS
BRE,FAM175B,Affinity Capture-MS
GAPDH,TXN,Affinity Capture-MS
MCC,CBR1,Affinity Capture-MS
NUP98,MOB1A,Affinity Capture-MS
OSGEP,DNAJA1,Affinity Capture-MS
PSMD13,PSMA1,Affinity Capture-MS
RFXANK,DDOST,Affinity Capture-MS
DSTYK,ATP5F1,Affinity Capture-MS
RNPS1,SNRNP70,Affinity Capture-MS
TFE3,VARS,Affinity Capture-MS
VHL,CDO1,Affinity Capture-MS
YWHAG,KLC3,Affinity Capture-MS
CIAO1,MCM5,Affinity Capture-MS
DBNL,EIF2AK2,Affinity Capture-MS
TOR1A,DHCR7,Affinity Capture-MS
TOR1A,DYNC1H1,Affinity Capture-MS
EIF2B1,DCD,Affinity Capture-MS
ILK,AUP1,Affinity Capture-MS
MAGEB2,CSNK2B,Affinity Capture-MS
MCC,VDAC1,Affinity Capture-MS
PELO,FANCI,Affinity Capture-MS
PINX1,RPL23A,Affinity Capture-MS
PRKAB1,ACLY,Affinity Capture-MS
PHB2,DDX20,Affinity Capture-MS
SNRPB,HTATSF1,Affinity Capture-MS
CLEC3B,THRAP3,Affinity Capture-MS
VHL,PAPSS2,Affinity Capture-MS
WRAP73,CDK2,Affinity Capture-MS
YWHAG,LBR,Affinity Capture-MS
YWHAQ,SRSF3,Affinity Capture-MS
YWHAZ,RAI14,Affinity Capture-MS
YWHAZ,RALGPS2,Affinity Capture-MS
C20orf24,AIFM1,Affinity Capture-MS
C20orf24,SURF4,Affinity Capture-MS
ELF3,CALR,Affinity Capture-MS
MAGEB2,LXN,Affinity Capture-MS
MAGED1,CCAR2,Affinity Capture-MS
PAK7,AP2S1,Affinity Capture-MS
STK36,ARMC6,Affinity Capture-MS
TBRG4,ASAP2,Affinity Capture-MS
USF2,PTP4A2,Affinity Capture-MS
ARRB2,PES1,Affinity Capture-MS
ASF1B,TTN,Affinity Capture-MS
CDC20,KRTAP19-5,Affinity Capture-MS
CDK2,OGT,Affinity Capture-MS
DDX56,RPL31,Affinity Capture-MS
DNPEP,KIF4A,Affinity Capture-MS
EIF1B,SHMT2,Affinity Capture-MS
EIF1B,TAGLN2,Affinity Capture-MS
GNAS,PAICS,Affinity Capture-MS
MCC,STRIP1,Affinity Capture-MS
PSMC4,PSMD7,Affinity Capture-MS
RIOK3,FBL,Affinity Capture-MS
SIRT2,KRT78,Affinity Capture-MS
TFE3,NEDD8,Affinity Capture-MS
TRAF6,EIF4E2,Affinity Capture-MS
YWHAG,RACGAP1,Affinity Capture-MS
YWHAQ,DDX6,Affinity Capture-MS
CDK5RAP3,IGKC,Affinity Capture-MS
DDX56,RPL37,Affinity Capture-MS
EIF4A1,EIF4E,Affinity Capture-MS
PELO,SLC25A12,Affinity Capture-MS
PINX1,GTPBP4,Affinity Capture-MS
PHB2,NUP93,Affinity Capture-MS
RNPS1,SRSF2,Affinity Capture-MS
TRAF6,TARS,Affinity Capture-MS
VHL,HIST1H2BC,Affinity Capture-MS
WRAP73,EBLN2,Affinity Capture-MS
YWHAQ,MARK3,Affinity Capture-MS
CNBP,HNRNPR,Affinity Capture-MS
ATG12,AUP1,Affinity Capture-MS
ATG12,SF3A1,Affinity Capture-MS
CD2BP2,SNRPG,Affinity Capture-MS
ELF3,KRT82,Affinity Capture-MS
EIF1B,EIF3K,Affinity Capture-MS
EIF1B,ERH,Affinity Capture-MS
EIF6,RRP15,Affinity Capture-MS
MAGED1,HEATR1,Affinity Capture-MS
PAK2,MCM3,Affinity Capture-MS
PARP3,HIST2H3C,Affinity Capture-MS
TWF2,ERC1,Affinity Capture-MS
RFXANK,PTCD3,Affinity Capture-MS
RNPS1,CACTIN,Affinity Capture-MS
TNFRSF14,P4HB,Affinity Capture-MS
VDAC1,KIF5B,Affinity Capture-MS
CNBP,RPL31,Affinity Capture-MS
CNBP,RPL35A,Affinity Capture-MS
ARHGDIA,EWSR1,Affinity Capture-MS
CDKN2C,QPCTL,Affinity Capture-MS
ELL,SIRT2,Affinity Capture-MS
EPB41,PAICS,Affinity Capture-MS
HNF4A,PABPC4,Affinity Capture-MS
ILK,NOC2L,Affinity Capture-MS
LYAR,NPM1,Affinity Capture-MS
STYXL1,RPS29,Affinity Capture-MS
OGG1,SNRPF,Affinity Capture-MS
GIPC1,MARS,Affinity Capture-MS
SMYD2,IGF2BP1,Affinity Capture-MS
TSC22D1,HNRNPM,Affinity Capture-MS
CD40,DDX3X,Affinity Capture-MS
WRAP73,BAG6,Affinity Capture-MS
ACTR3B,CCAR2,Affinity Capture-MS
BIN3,ERH,Affinity Capture-MS
CDC42BPB,DCD,Affinity Capture-MS
DBNL,RB1CC1,Affinity Capture-MS
EIF6,FUS,Affinity Capture-MS
EIF6,RPL34,Affinity Capture-MS
POLR1E,HNRNPUL1,Affinity Capture-MS
PGRMC1,SFXN1,Affinity Capture-MS
PNKP,ATAD3B,Affinity Capture-MS
PNKP,DDX20,Affinity Capture-MS
PRKAB1,PRKAB2,Affinity Capture-MS
PSTPIP1,RPL34,Affinity Capture-MS
RIOK3,PSMB1,Affinity Capture-MS
PUF60,EWSR1,Affinity Capture-MS
HNF1A,CALM3,Affinity Capture-MS
WRAP73,LRPPRC,Affinity Capture-MS
YWHAQ,FAM83G,Affinity Capture-MS
YWHAZ,EDC3,Affinity Capture-MS
ASF1B,TONSL,Affinity Capture-MS
RUNX1T1,THRAP3,Affinity Capture-MS
EIF6,YARS,Affinity Capture-MS
LXN,CEP162,Affinity Capture-MS
MCC,HPRT1,Affinity Capture-MS
NFKBIL1,CXorf56,Affinity Capture-MS
PSMD6,PSMB5,Affinity Capture-MS
PINX1,RPS28,Affinity Capture-MS
RIPK2,RPS14,Affinity Capture-MS
RTCA,RPL21,Affinity Capture-MS
TIMP2,PSMA7,Affinity Capture-MS
WRAP73,PSMD3,Affinity Capture-MS
ATG12,ATG16L1,Affinity Capture-MS
ASF1B,HIST1H3F,Affinity Capture-MS
CASP4,CDK2,Affinity Capture-MS
CD2BP2,NUDT21,Affinity Capture-MS
CIAO1,USP11,Affinity Capture-MS
TOR1A,CNIH4,Affinity Capture-MS
PAAF1,PSMC6,Affinity Capture-MS
ILK,IGF2BP1,Affinity Capture-MS
LYAR,GNL2,Affinity Capture-MS
NEK6,XPO5,Affinity Capture-MS
PASK,FBL,Affinity Capture-MS
PPP1CB,SH2D4A,Affinity Capture-MS
PSTPIP1,RPL37A,Affinity Capture-MS
PUF60,PABPC1,Affinity Capture-MS
YWHAB,OSBPL3,Affinity Capture-MS
YWHAQ,SUV420H1,Affinity Capture-MS
ARRB2,RPL7L1,Affinity Capture-MS
DDX56,MRPS9,Affinity Capture-MS
GSK3B,EWSR1,Affinity Capture-MS
IKBKE,PPP2R1A,Affinity Capture-MS
ILK,COPG1,Affinity Capture-MS
PGRMC1,DDOST,Affinity Capture-MS
RNPS1,SF3B3,Affinity Capture-MS
SGK1,VCP,Affinity Capture-MS
SMNDC1,PPAN,Affinity Capture-MS
VHL,CCDC82,Affinity Capture-MS
HLA-B,RUVBL1,Affinity Capture-MS
BCAS1,RUVBL2,Affinity Capture-MS
CD2BP2,SNRPF,Affinity Capture-MS
DBNL,CYP4F8,Affinity Capture-MS
DGKE,PDHA1,Affinity Capture-MS
GABARAPL2,EZR,Affinity Capture-MS
GSTK1,ZW10,Affinity Capture-MS
LXN,THRAP3,Affinity Capture-MS
MAGED1,LRPPRC,Affinity Capture-MS
MAGED1,TIMM50,Affinity Capture-MS
NEK6,PTPLAD1,Affinity Capture-MS
NUP98,PARP11,Affinity Capture-MS
PSMD6,PSMD4,Affinity Capture-MS
SAP18,NSF,Affinity Capture-MS
TSC22D1,EMC1,Affinity Capture-MS
NELFCD,PHB2,Affinity Capture-MS
TRIP6,RPS14,Affinity Capture-MS
TTBK1,GABARAPL2,Affinity Capture-MS
YWHAG,BAIAP2,Affinity Capture-MS
YWHAZ,KIAA0930,Affinity Capture-MS
CNBP,RPS16,Affinity Capture-MS
HLA-B,PSMD1,Affinity Capture-MS
ASF1B,UBXN1,Affinity Capture-MS
BAK1,DFFA,Affinity Capture-MS
C20orf24,SSR4,Affinity Capture-MS
TMBIM4,COX4I1,Affinity Capture-MS
EIF4A2,ATRX,Affinity Capture-MS
EPB41,TAGLN2,Affinity Capture-MS
NUDT1,RNMTL1,Affinity Capture-MS
PAK7,CCDC59,Affinity Capture-MS
PHLDA3,MMS19,Affinity Capture-MS
PRKRA,PRPSAP1,Affinity Capture-MS
TFE3,RPL38,Affinity Capture-MS
UBE2G2,AUP1,Affinity Capture-MS
VHL,PSMD13,Affinity Capture-MS
VHL,TARS,Affinity Capture-MS
VHL,TPT1,Affinity Capture-MS
WRAP73,MTHFD1,Affinity Capture-MS
YWHAG,IGF1R,Affinity Capture-MS
YWHAQ,DENND4A,Affinity Capture-MS
EIF1B,PCMT1,Affinity Capture-MS
IKBKE,RUVBL2,Affinity Capture-MS
MCC,PSMD2,Affinity Capture-MS
STYXL1,ATXN10,Affinity Capture-MS
NUP98,QRICH2,Affinity Capture-MS
PHLDA3,XPO5,Affinity Capture-MS
DSTYK,RPS9,Affinity Capture-MS
TRAF6,PAICS,Affinity Capture-MS
WBP5,SDCCAG3,Affinity Capture-MS
WRAP73,GPS1,Affinity Capture-MS
YWHAQ,PAK6,Affinity Capture-MS
YWHAQ,SRSF1,Affinity Capture-MS
CNBP,APOBEC3C,Affinity Capture-MS
BAK1,ACTR2,Affinity Capture-MS
BAK1,MYCBP2,Affinity Capture-MS
CASP4,PSMB1,Affinity Capture-MS
CCNA1,MCC,Affinity Capture-MS
DDX56,FBL,Affinity Capture-MS
ELF3,EEF1D,Affinity Capture-MS
EIF6,SORBS1,Affinity Capture-MS
NTHL1,GAPDHS,Affinity Capture-MS
PHLDA3,AHSA1,Affinity Capture-MS
DSTYK,DDT,Affinity Capture-MS
SAP18,EIF3E,Affinity Capture-MS
TFE3,TRIM28,Affinity Capture-MS
BCAR3,PABPC1,Affinity Capture-MS
C20orf24,XPO7,Affinity Capture-MS
CD2BP2,DCD,Affinity Capture-MS
CDK2,FBL,Affinity Capture-MS
GNAS,RUVBL1,Affinity Capture-MS
LYAR,DDX27,Affinity Capture-MS
PRKAB1,MARS,Affinity Capture-MS
USF2,S100A8,Affinity Capture-MS
VHL,RPA3,Affinity Capture-MS
ASF1B,DYNLL1,Affinity Capture-MS
CDK4,DBNL,Affinity Capture-MS
CDK4,GEMIN4,Affinity Capture-MS
EIF2B1,HNRNPL,Affinity Capture-MS
EIF4A2,VAC14,Affinity Capture-MS
IKBKE,LARS,Affinity Capture-MS
ILK,S100A9,Affinity Capture-MS
KPTN,ITFG2,Affinity Capture-MS
MAGED1,SMC3,Affinity Capture-MS
PINX1,CALM3,Affinity Capture-MS
PPP1CB,TMEM33,Affinity Capture-MS
PTP4A3,CDK2,Affinity Capture-MS
PHB2,RUNX3,Affinity Capture-MS
DSTYK,LSM12,Affinity Capture-MS
STK24,DDX5,Affinity Capture-MS
WRAP73,ATP2A3,Affinity Capture-MS
YWHAZ,KLC4,Affinity Capture-MS
ACP6,LIMS1,Affinity Capture-MS
C20orf24,SLC25A12,Affinity Capture-MS
CDK2,CDK15,Affinity Capture-MS
ELF3,JAK1,Affinity Capture-MS
EIF6,HAS1,Affinity Capture-MS
MCC,EZR,Affinity Capture-MS
POLR1E,DDX20,Affinity Capture-MS
WRAP73,VCP,Affinity Capture-MS
YWHAQ,SRSF10,Affinity Capture-MS
CNBP,RPA3,Affinity Capture-MS
CASP4,SMC2,Affinity Capture-MS
CD2BP2,CREBRF,Affinity Capture-MS
CUL2,RNMTL1,Affinity Capture-MS
GSTK1,FANCI,Affinity Capture-MS
EIF6,OAT,Affinity Capture-MS
PASK,PSMB1,Affinity Capture-MS
PELO,MYO1D,Affinity Capture-MS
PINX1,PABPC4,Affinity Capture-MS
PUF60,PABPC4,Affinity Capture-MS
UQCRC1,DNAJA1,Affinity Capture-MS
VHL,KNTC1,Affinity Capture-MS
VHL,MCC,Affinity Capture-MS
VHL,PCMT1,Affinity Capture-MS
WRAP73,SSR4,Affinity Capture-MS
ARRB2,RAB5C,Affinity Capture-MS
ILK,EWSR1,Affinity Capture-MS
ILK,PUF60,Affinity Capture-MS
LYAR,EIF3I,Affinity Capture-MS
MAGEB2,RPL28,Affinity Capture-MS
MAGED1,DNAAF5,Affinity Capture-MS
PTP4A3,AIFM1,Affinity Capture-MS
RNPS1,DDX41,Affinity Capture-MS
AURKA,SOD2,Affinity Capture-MS
NELFCD,COPB2,Affinity Capture-MS
NELFCD,RPS14,Affinity Capture-MS
TNFRSF10D,TRIM28,Affinity Capture-MS
YWHAQ,EPB41L2,Affinity Capture-MS
GABARAPL2,NEK9,Affinity Capture-MS
PASK,WDR5,Affinity Capture-MS
PHLDA3,ZW10,Affinity Capture-MS
RGS20,TXLNA,Affinity Capture-MS
DSTYK,RAB5C,Affinity Capture-MS
RNPS1,SRPK2,Affinity Capture-MS
SGK1,IGHA1,Affinity Capture-MS
SPOP,GDI1,Affinity Capture-MS
STAT1,BPIFB3,Affinity Capture-MS
WBP5,KDELR1,Affinity Capture-MS
CNBP,RPL36,Affinity Capture-MS
CD2BP2,EWSR1,Affinity Capture-MS
CFLAR,DOK2,Affinity Capture-MS
HUS1,PSMA2,Affinity Capture-MS
MAGED1,CCDC59,Affinity Capture-MS
NEK6,FANCI,Affinity Capture-MS
PTP4A3,ATP1B3,Affinity Capture-MS
PHB2,TIMM50,Affinity Capture-MS
RNPS1,USP7,Affinity Capture-MS
SMYD2,AXIN1,Affinity Capture-MS
TNFRSF14,SEC11A,Affinity Capture-MS
UBE2M,PCED1A,Affinity Capture-MS
WRAP73,PFDN2,Affinity Capture-MS
CIAO1,DNAAF5,Affinity Capture-MS
EIF4A2,ALPI,Affinity Capture-MS
GSTK1,MCM7,Affinity Capture-MS
MAGED1,FANCI,Affinity Capture-MS
MPG,GSTM3,Affinity Capture-MS
PELO,MCM7,Affinity Capture-MS
PPP4C,CCDC6,Affinity Capture-MS
SSSCA1,DSG1,Affinity Capture-MS
TSC22D1,SFXN1,Affinity Capture-MS
YWHAQ,CRTC2,Affinity Capture-MS
CDC20,KRTAP9-3,Affinity Capture-MS
GSTK1,MATR3,Affinity Capture-MS
ILK,MARS,Affinity Capture-MS
NTHL1,RNMTL1,Affinity Capture-MS
PHLDA3,XPO4,Affinity Capture-MS
PSMD13,PSMA6,Affinity Capture-MS
STK24,G3BP2,Affinity Capture-MS
STK24,HNRNPH3,Affinity Capture-MS
YWHAB,CGN,Affinity Capture-MS
YWHAG,KIF23,Affinity Capture-MS
C20orf24,CLPX,Affinity Capture-MS
C20orf24,SPTLC1,Affinity Capture-MS
CASP4,MSH6,Affinity Capture-MS
CTNNBIP1,PPP2R1A,Affinity Capture-MS
ILK,PRPSAP1,Affinity Capture-MS
MAGED1,EIF3E,Affinity Capture-MS
MAGED1,SLC25A1,Affinity Capture-MS
MCC,PAICS,Affinity Capture-MS
PSPH,PRPSAP1,Affinity Capture-MS
RNPS1,RARS,Affinity Capture-MS
TFE3,EIF3A,Affinity Capture-MS
TFE3,RPA3,Affinity Capture-MS
TRAF6,ASXL2,Affinity Capture-MS
VDAC1,DCD,Affinity Capture-MS
YWHAG,KRT33B,Affinity Capture-MS
ACTR3B,ARPC3P1,Affinity Capture-MS
BCAR3,IMPDH2,Affinity Capture-MS
CASP4,EIF2S3,Affinity Capture-MS
DDX56,RPS29,Affinity Capture-MS
GNAS,SHMT2,Affinity Capture-MS
KPTN,TSPAN7,Affinity Capture-MS
STYXL1,EHD4,Affinity Capture-MS
GIPC1,MMS19,Affinity Capture-MS
GIPC1,TAGLN,Affinity Capture-MS
SSSCA1,PRMT1,Affinity Capture-MS
BCAR3,IARS,Affinity Capture-MS
CASP4,CTNNBIP1,Affinity Capture-MS
CNOT8,MCM7,Affinity Capture-MS
DDX56,RPS11,Affinity Capture-MS
EIF4A2,PTPRS,Affinity Capture-MS
GABARAPL2,VDAC1,Affinity Capture-MS
LYAR,KRT82,Affinity Capture-MS
MAGED1,AKAP8L,Affinity Capture-MS
RGS20,RUVBL2,Affinity Capture-MS
RTCA,FBL,Affinity Capture-MS
VHL,CSTB,Affinity Capture-MS
VHL,CSTF3,Affinity Capture-MS
YWHAG,SON,Affinity Capture-MS
YWHAQ,PPFIBP1,Affinity Capture-MS
CDC20,KRTAP9-2,Affinity Capture-MS
DDX56,RPL29,Affinity Capture-MS
EPB41,ECHS1,Affinity Capture-MS
PSMC4,CMYA5,Affinity Capture-MS
SGK1,IARS,Affinity Capture-MS
TRAF6,TJP2,Affinity Capture-MS
YWHAG,KIAA0930,Affinity Capture-MS
ACP6,ERH,Affinity Capture-MS
LYAR,EBNA1BP2,Affinity Capture-MS
MAGED1,ATXN10,Affinity Capture-MS
MAGED1,COPG1,Affinity Capture-MS
PHB2,EPPK1,Affinity Capture-MS
RNPS1,DHX38,Affinity Capture-MS
PUF60,G3BP1,Affinity Capture-MS
STK24,PDCD6IP,Affinity Capture-MS
NELFCD,COX5B,Affinity Capture-MS
CD40,RNF219,Affinity Capture-MS
TRIP6,RNMTL1,Affinity Capture-MS
TTBK1,HEATR1,Affinity Capture-MS
VHL,HAS1,Affinity Capture-MS
ATG5,IMPDH2,Affinity Capture-MS
CDK4,UBXN1,Affinity Capture-MS
CDK5RAP3,IGHA1,Affinity Capture-MS
IKBKE,PSMA7,Affinity Capture-MS
MAGED1,NOC2L,Affinity Capture-MS
MCRS1,PRKAR1A,Affinity Capture-MS
STYXL1,PSPH,Affinity Capture-MS
NEK6,GCN1L1,Affinity Capture-MS
RGS20,TRMT112,Affinity Capture-MS
RTCA,RPL23A,Affinity Capture-MS
VHL,RPS9,Affinity Capture-MS
YWHAQ,RPL21,Affinity Capture-MS
CDK4,SMC1A,Affinity Capture-MS
CUL2,KCTD5,Affinity Capture-MS
EIF1B,TCEB1,Affinity Capture-MS
IKBKE,PDIA6,Affinity Capture-MS
NEK6,PCID2,Affinity Capture-MS
PINX1,RPS16,Affinity Capture-MS
PRKAB1,MYH10,Affinity Capture-MS
NELFCD,DNPEP,Affinity Capture-MS
YWHAQ,SH3BP4,Affinity Capture-MS
YWHAZ,NADK,Affinity Capture-MS
CNBP,RPS19,Affinity Capture-MS
ILK,DHX36,Affinity Capture-MS
EIF6,PAICS,Affinity Capture-MS
LYAR,RPL31,Affinity Capture-MS
MAGED1,IARS,Affinity Capture-MS
POLR1E,DDX6,Affinity Capture-MS
PPP4C,BAG6,Affinity Capture-MS
PTP4A3,MMS19,Affinity Capture-MS
PTP4A3,TNPO2,Affinity Capture-MS
RNPS1,PSME3,Affinity Capture-MS
STK24,ZBTB24,Affinity Capture-MS
VHL,IMPDH2,Affinity Capture-MS
WRAP73,ARMC6,Affinity Capture-MS
YWHAB,RMDN3,Affinity Capture-MS
HLA-B,TRIM28,Affinity Capture-MS
MAGED1,SPTLC1,Affinity Capture-MS
PHLDA3,EFTUD2,Affinity Capture-MS
RGS20,FAF2,Affinity Capture-MS
SAP18,ATP5L,Affinity Capture-MS
SAP18,C6orf211,Affinity Capture-MS
SGK1,PA2G4,Affinity Capture-MS
TSC22D1,RPA3,Affinity Capture-MS
YWHAZ,RPL31,Affinity Capture-MS
GSTK1,ATXN10,Affinity Capture-MS
IKBKE,SND1,Affinity Capture-MS
LXN,PPM1A,Affinity Capture-MS
MCC,VPS35,Affinity Capture-MS
PHB2,COPG1,Affinity Capture-MS
RGS20,SET,Affinity Capture-MS
SMNDC1,RNMTL1,Affinity Capture-MS
HNF1A,SNRPA1,Affinity Capture-MS
TNFRSF14,PDIA6,Affinity Capture-MS
CD40,SLC39A7,Affinity Capture-MS
USF2,NPM1,Affinity Capture-MS
VHL,ATXN2,Affinity Capture-MS
ASF1B,PSPH,Affinity Capture-MS
EPB41,CALR,Affinity Capture-MS
FIBP,GEMIN4,Affinity Capture-MS
LYAR,KPNA1,Affinity Capture-MS
LYAR,SRP14,Affinity Capture-MS
NEK6,EML4,Affinity Capture-MS
NEK6,KDELR1,Affinity Capture-MS
PINX1,AHCY,Affinity Capture-MS
PHB2,LGALS3BP,Affinity Capture-MS
PUF60,STOM,Affinity Capture-MS
VHL,CHMP2B,Affinity Capture-MS
WBP5,RPL31,Affinity Capture-MS
WRAP73,RNF219,Affinity Capture-MS
YWHAG,RMDN3,Affinity Capture-MS
YWHAZ,NCKAP1,Affinity Capture-MS
HLA-B,MSN,Affinity Capture-MS
ASF1B,RPL31,Affinity Capture-MS
DDX56,MRPL43,Affinity Capture-MS
EIF1B,EIF3G,Affinity Capture-MS
HUS1,HPRT1,Affinity Capture-MS
MAGEB2,RPS11,Affinity Capture-MS
RIPK2,RPL38,Affinity Capture-MS
UBE2G2,MALT1,Affinity Capture-MS
YWHAQ,SRSF6,Affinity Capture-MS
ASF1B,MRPS7,Affinity Capture-MS
C20orf24,SSR3,Affinity Capture-MS
CASP4,GCN1L1,Affinity Capture-MS
DDX56,SRP14,Affinity Capture-MS
GSTK1,SLC3A2,Affinity Capture-MS
KPTN,AUP1,Affinity Capture-MS
PTP4A3,UBE4A,Affinity Capture-MS
RANBP3,KHK,Affinity Capture-MS
RNPS1,SRSF7,Affinity Capture-MS
